TenantId,"TimeGenerated [Local Time]",AccountName,Location,Protocol,OperationName,AuthenticationType,StatusCode,StatusText,DurationMs,ServerLatencyMs,Uri,CallerIpAddress,CorrelationId,SchemaVersion,OperationVersion,AuthenticationHash,RequesterObjectId,RequesterTenantId,RequesterAppId,RequesterAudience,RequesterTokenIssuer,RequesterUpn,AuthorizationDetails,UserAgentHeader,ReferrerHeader,ClientRequestId,Etag,ServiceType,OperationCount,ObjectKey,RequestHeaderSize,RequestBodySize,ResponseHeaderSize,ResponseBodySize,RequestMd5,ResponseMd5,"LastModifiedTime [Local Time]",ConditionsUsed,ContentLengthHeader,Category,TlsVersion,SasExpiryStatus,MetricResponseType,SourceUri,DestinationUri,AccessTier,SourceAccessTier,RehydratePriority,SourceSystem,Type,"_ResourceId"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:46.809 PM",stmdpseadevin001,southeastasia,HTTPS,FlushFile,SAS,200,Success,39,39,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_org_20240319.ctl?action=flush&close=true&position=118&retainUncommittedData=false&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","208800f8-401f-000a-3759-7b1bf2000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"20848455-8f54-4536-40b8-b3c8eed40227",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.ctl",663,,200,,,,"3/21/2024, 1:34:46.800 PM",,,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:46.855 PM",stmdpseadevin001,southeastasia,HTTPS,FlushFile,SAS,200,Success,35,35,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl?action=flush&close=true&position=122&retainUncommittedData=false&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","60f92da5-501f-0043-2059-7b3e72000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"e55ff95b-77d7-4b9d-73a9-0183c46f2886",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl",668,,200,,,,"3/21/2024, 1:34:46.849 PM",,,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:46.893 PM",stmdpseadevin001,southeastasia,HTTPS,GetFileProperties,SAS,200,Success,4,4,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl?se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","60f92daa-501f-0043-2559-7b3e72000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"e98bed56-ef18-4748-6a5f-13bac1a5e26e",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl",451,,400,,,,"3/21/2024, 1:34:46.849 PM",,,StorageRead,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:46.999 PM",stmdpseadevin001,southeastasia,HTTPS,GetFileProperties,SAS,200,Success,12,12,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_org_20240319.ctl?se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","7d02c716-201f-003d-5c59-7bc247000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"08d868e7-d683-4b18-5bc0-f1b4a3e70a11",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.ctl",446,,400,,,,"3/21/2024, 1:34:46.800 PM",,,StorageRead,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:47.003 PM",stmdpseadevin001,southeastasia,HTTPS,AppendFile,SAS,202,Success,332,45,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_histsegm_20240319.txt?action=append&position=16777216&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","12387d71-901f-0020-1b59-7b4fe1000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"557fa7c9-dbd2-42d5-7dc7-8e6eab0b2671",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_histsegm_20240319.txt",530,2327652,169,,,,"1/1/1601, 6:42:00.000 AM",,2327652,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:47.157 PM",stmdpseadevin001,southeastasia,HTTPS,GetBlobProperties,OAuth,200,Success,25,25,"https://stmdpseadevin001.blob.core.windows.net:443/inbound/source_file/mdp/cis/cis_org_20240319.ctl","10.0.0.30:60404","90d8e73f-c01e-002e-0d59-7b8e0f000000","1.0","2022-11-02",4B5051F4C0CFF2819B7D2ABD8B8D3911A51A2829A7C428413839716BE9A975CA,"5b9c299e-f00d-4a62-ba1a-9ec8329f0417","8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c","43386433-64a6-41a3-aecb-5acbddabc64c","https://storage.azure.com","https://sts.windows.net/8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c/",,"[{""action"":""Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read"",""roleAssignmentId"":""bf3889c5-7a65-c202-def9-ddb77590dc84"",""roleDefinitionId"":""1e7ca9b1-60d1-4db8-a914-f2ca1ff27c40"",""type"":""RBAC"",""principals"":[{""type"":""ServicePrincipal"",""id"":""5b9c299e-f00d-4a62-ba1a-9ec8329f0417""}],""denyAssignmentId"":"""",""result"":""Granted"",""reason"":""Policy""}]","StorageMalwareScanning azsdk-net-Storage.Blobs/12.16.0 (.NET 6.0.22; Microsoft Windows 10.0.20348)",,"61998841-7836-4f21-8399-3c58ed4fd161","""0x8DC4971007BB02E""",blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.ctl",1813,,561,,,,"3/21/2024, 1:34:46.000 PM",,,StorageRead,"TLS 1.2",,Success,,,,None,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:47.199 PM",stmdpseadevin001,southeastasia,HTTPS,GetBlobProperties,OAuth,200,Success,26,26,"https://stmdpseadevin001.blob.core.windows.net:443/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl","10.0.0.11:58898","f124c99d-201e-0059-3559-7bab18000000","1.0","2022-11-02",E614399ED24FC52A377B044D12136EBB3E0A82384548BBDEBE2A9C8AF93AF204,"5b9c299e-f00d-4a62-ba1a-9ec8329f0417","8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c","43386433-64a6-41a3-aecb-5acbddabc64c","https://storage.azure.com","https://sts.windows.net/8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c/",,"[{""action"":""Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read"",""roleAssignmentId"":""bf3889c5-7a65-c202-def9-ddb77590dc84"",""roleDefinitionId"":""1e7ca9b1-60d1-4db8-a914-f2ca1ff27c40"",""type"":""RBAC"",""principals"":[{""type"":""ServicePrincipal"",""id"":""5b9c299e-f00d-4a62-ba1a-9ec8329f0417""}],""denyAssignmentId"":"""",""result"":""Granted"",""reason"":""Policy""}]","StorageMalwareScanning azsdk-net-Storage.Blobs/12.16.0 (.NET 6.0.22; Microsoft Windows 10.0.20348)",,"47a6cafb-5b4a-49ee-bc88-eaee58e33f60","""0x8DC49710083215B""",blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl",1818,,561,,,,"3/21/2024, 1:34:46.000 PM",,,StorageRead,"TLS 1.2",,Success,,,,None,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:47.830 PM",stmdpseadevin001,southeastasia,HTTPS,GetBlobProperties,OAuth,200,Success,24,24,"https://stmdpseadevin001.blob.core.windows.net:443/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl?timeout=300","10.40.0.5:51781","dd96cf6d-801e-006f-3c59-7b8ca0000000","1.0","2019-07-07",E614399ED24FC52A377B044D12136EBB3E0A82384548BBDEBE2A9C8AF93AF204,"5b9c299e-f00d-4a62-ba1a-9ec8329f0417","8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c","43386433-64a6-41a3-aecb-5acbddabc64c","https://storage.azure.com","https://sts.windows.net/8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c/",,"[{""action"":""Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read"",""roleAssignmentId"":""bf3889c5-7a65-c202-def9-ddb77590dc84"",""roleDefinitionId"":""1e7ca9b1-60d1-4db8-a914-f2ca1ff27c40"",""type"":""RBAC"",""principals"":[{""type"":""ServicePrincipal"",""id"":""5b9c299e-f00d-4a62-ba1a-9ec8329f0417""}],""denyAssignmentId"":"""",""result"":""Granted"",""reason"":""Policy""}]","StorageMalwareScanning DataMovement/2.0.4.0 Azure-Storage/11.2.3 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)",,"e78c490f-89bf-44f6-84dc-e3ac36cf70ed","""0x8DC49710083215B""",blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl",1874,,474,,,,"3/21/2024, 1:34:46.000 PM","If-Match=Thursday, 21-Mar-24 06:34:46 GMT",,StorageRead,"TLS 1.2",,Success,,,,None,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:47.848 PM",stmdpseadevin001,southeastasia,HTTPS,GetBlob,OAuth,206,Success,16,16,"https://stmdpseadevin001.blob.core.windows.net:443/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl?timeout=300","10.40.0.5:51781","dd96cf97-801e-006f-5b59-7b8ca0000000","1.0","2019-07-07",E614399ED24FC52A377B044D12136EBB3E0A82384548BBDEBE2A9C8AF93AF204,"5b9c299e-f00d-4a62-ba1a-9ec8329f0417","8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c","43386433-64a6-41a3-aecb-5acbddabc64c","https://storage.azure.com","https://sts.windows.net/8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c/",,"[{""action"":""Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read"",""roleAssignmentId"":""bf3889c5-7a65-c202-def9-ddb77590dc84"",""roleDefinitionId"":""1e7ca9b1-60d1-4db8-a914-f2ca1ff27c40"",""type"":""RBAC"",""principals"":[{""type"":""ServicePrincipal"",""id"":""5b9c299e-f00d-4a62-ba1a-9ec8329f0417""}],""denyAssignmentId"":"""",""result"":""Granted"",""reason"":""Policy""}]","StorageMalwareScanning DataMovement/2.0.4.0 Azure-Storage/11.2.3 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)",,"c64b6f76-ef7b-4883-8b7c-eaed0b910aaa","""0x8DC49710083215B""",blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_histsegm_20240319.ctl",1874,,454,122,,,"3/21/2024, 1:34:46.000 PM","If-Match=Thursday, 21-Mar-24 06:34:46 GMT",,StorageRead,"TLS 1.2",,Success,,,,None,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:47.982 PM",stmdpseadevin001,southeastasia,HTTPS,AppendFile,SAS,202,Success,1011,44,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_org_20240319.txt?action=append&position=67108864&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","d055e667-701f-0057-7f59-7b6af6000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"f735d645-262c-466d-6825-8af2fb86272c",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.txt",525,1467099,169,,,,"1/1/1601, 6:42:00.000 AM",,1467099,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:48.102 PM",stmdpseadevin001,southeastasia,HTTPS,AppendFile,SAS,202,Success,1433,117,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_histsegm_20240319.txt?action=append&position=0&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","f63ed9a9-c01f-004c-3659-7b0191000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"bca22aa5-7fd8-4f03-705f-8b84c6985d6a",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_histsegm_20240319.txt",523,8388608,169,,,,"1/1/1601, 6:42:00.000 AM",,8388608,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:48.118 PM",stmdpseadevin001,southeastasia,HTTPS,GetBlobProperties,OAuth,200,Success,23,23,"https://stmdpseadevin001.blob.core.windows.net:443/inbound/source_file/mdp/cis/cis_org_20240319.ctl?timeout=300","10.40.0.32:56703","8b9d0d05-401e-0068-7059-7b946c000000","1.0","2019-07-07",4B5051F4C0CFF2819B7D2ABD8B8D3911A51A2829A7C428413839716BE9A975CA,"5b9c299e-f00d-4a62-ba1a-9ec8329f0417","8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c","43386433-64a6-41a3-aecb-5acbddabc64c","https://storage.azure.com","https://sts.windows.net/8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c/",,"[{""action"":""Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read"",""roleAssignmentId"":""bf3889c5-7a65-c202-def9-ddb77590dc84"",""roleDefinitionId"":""1e7ca9b1-60d1-4db8-a914-f2ca1ff27c40"",""type"":""RBAC"",""principals"":[{""type"":""ServicePrincipal"",""id"":""5b9c299e-f00d-4a62-ba1a-9ec8329f0417""}],""denyAssignmentId"":"""",""result"":""Granted"",""reason"":""Policy""}]","StorageMalwareScanning DataMovement/2.0.4.0 Azure-Storage/11.2.3 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)",,"a1f72733-3f42-43a5-8e1e-7849876410f9","""0x8DC4971007BB02E""",blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.ctl",1869,,474,,,,"3/21/2024, 1:34:46.000 PM","If-Match=Thursday, 21-Mar-24 06:34:46 GMT",,StorageRead,"TLS 1.2",,Success,,,,None,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:48.137 PM",stmdpseadevin001,southeastasia,HTTPS,GetBlob,OAuth,206,Success,17,17,"https://stmdpseadevin001.blob.core.windows.net:443/inbound/source_file/mdp/cis/cis_org_20240319.ctl?timeout=300","10.40.0.32:56703","8b9d0d2d-401e-0068-1059-7b946c000000","1.0","2019-07-07",4B5051F4C0CFF2819B7D2ABD8B8D3911A51A2829A7C428413839716BE9A975CA,"5b9c299e-f00d-4a62-ba1a-9ec8329f0417","8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c","43386433-64a6-41a3-aecb-5acbddabc64c","https://storage.azure.com","https://sts.windows.net/8e11df9f-4615-434f-a6c6-8a0cb4ffeb6c/",,"[{""action"":""Microsoft.Storage/storageAccounts/blobServices/containers/blobs/read"",""roleAssignmentId"":""bf3889c5-7a65-c202-def9-ddb77590dc84"",""roleDefinitionId"":""1e7ca9b1-60d1-4db8-a914-f2ca1ff27c40"",""type"":""RBAC"",""principals"":[{""type"":""ServicePrincipal"",""id"":""5b9c299e-f00d-4a62-ba1a-9ec8329f0417""}],""denyAssignmentId"":"""",""result"":""Granted"",""reason"":""Policy""}]","StorageMalwareScanning DataMovement/2.0.4.0 Azure-Storage/11.2.3 (.NET CLR 4.0.30319.42000; Win32NT 6.2.9200.0)",,"70dea25b-46b8-4de7-9d39-19ac4f59ed8d","""0x8DC4971007BB02E""",blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.ctl",1869,,454,118,,,"3/21/2024, 1:34:46.000 PM","If-Match=Thursday, 21-Mar-24 06:34:46 GMT",,StorageRead,"TLS 1.2",,Success,,,,None,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:49.531 PM",stmdpseadevin001,southeastasia,HTTPS,AppendFile,SAS,202,Success,2555,152,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_org_20240319.txt?action=append&position=33554432&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","1cd2a088-a01f-001f-2d59-7bb17b000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"9501a967-de2d-4772-6ac3-b910a8b32ef3",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.txt",525,8388608,169,,,,"1/1/1601, 6:42:00.000 AM",,8388608,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:49.736 PM",stmdpseadevin001,southeastasia,HTTPS,AppendFile,SAS,202,Success,2885,147,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_org_20240319.txt?action=append&position=8388608&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","208800fa-401f-000a-3959-7b1bf2000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"b6dbbfc2-3c4f-497b-5d1f-16670ac88087",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.txt",524,8388608,169,,,,"1/1/1601, 6:42:00.000 AM",,8388608,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:50.137 PM",stmdpseadevin001,southeastasia,HTTPS,AppendFile,SAS,202,Success,3151,174,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_org_20240319.txt?action=append&position=50331648&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","a7d04e22-d01f-0003-1359-7bc2d0000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"73a95b44-cfb4-4f74-4e6f-c594dd969ca6",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_org_20240319.txt",525,8388608,169,,,,"1/1/1601, 6:42:00.000 AM",,8388608,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
"7aca393a-1a2d-49d5-8289-3195c3c704ba","3/21/2024, 1:34:50.224 PM",stmdpseadevin001,southeastasia,HTTPS,AppendFile,SAS,202,Success,3444,160,"https://stmdpseadevin001.dfs.core.windows.net/inbound/source_file/mdp/cis/cis_histsegm_20240319.txt?action=append&position=8388608&se=2025-12-08T15%3A35%3A23Z&sig=XXXXX&sp=racwdlme&spr=https&sr=c&st=2023-12-08T07%3A35%3A23Z&sv=2022-11-02&timeout=901","172.30.68.219","1ff985fa-601f-003f-5d59-7bcf2a000000","1.0","2018-11-09","key2(C7EB2C58AFF162BAB8C642DDC42445616122C84678127329BDAA6E600C2875DC),SasSignature(713EC9C9011617ADF592C8A9895C7714ADDC0794E124933213269819EBA1E377)",,,,,,,,"AzCopy/10.21.2 Azure-Storage/0.1 (go1.19.12; linux)",,"6ace83cf-3134-4a23-7f9b-ace09c0684bc",,blob,,"/stmdpseadevin001/inbound/source_file/mdp/cis/cis_histsegm_20240319.txt",529,8388608,169,,,,"1/1/1601, 6:42:00.000 AM",,8388608,StorageWrite,"TLS 1.2",,Success,,,None,,,Azure,StorageBlobLogs,"/subscriptions/84c51a50-9105-40db-8a5a-0af477d05597/resourcegroups/rg-mdp-sea-dev-dp-001/providers/microsoft.storage/storageaccounts/stmdpseadevin001/blobservices/default"
